,age,gender,paid_contribution_1,paid_contribution_2,paid_contribution_3,paid_contribution_4,paid_contribution_5,is_spouse,is_absent,capital_resources,patient_type,distance_to_hospital,eligible,noise_1,noise_2,noise_3,noise_4,noise_5,noise_6,noise_7,noise_8,noise_9,noise_10,noise_11,noise_12,noise_13,noise_14,noise_15,noise_16,noise_17,noise_18,noise_19,noise_20,noise_21,noise_22,noise_23,noise_24,noise_25,noise_26,noise_27,noise_28,noise_29,noise_30,noise_31,noise_32,noise_33,noise_34,noise_35,noise_36,noise_37,noise_38,noise_39,noise_40,noise_41,noise_42,noise_43,noise_44,noise_45,noise_46,noise_47,noise_48,noise_49,noise_50,noise_51,noise_52
1522,37,f,yes,yes,yes,no,yes,True,False,844,in,19,False,6,80,42,31,54,33,9,53,38,75,91,41,4,97,21,90,18,73,87,52,98,82,3,21,48,54,3,11,97,59,36,14,20,89,34,22,68,18,25,23,55,66,38,61,16,21,57,96,43,32,54,83
1523,78,f,yes,yes,no,yes,no,True,False,415,out,73,False,54,98,39,19,66,88,98,30,88,88,62,12,89,41,7,76,13,55,6,89,83,49,76,40,58,53,71,45,70,24,44,52,79,45,50,94,12,91,96,6,16,67,38,96,9,6,96,33,100,45,78,59
1524,80,m,yes,yes,yes,no,yes,False,False,1385,out,60,False,74,16,36,4,9,90,37,29,4,68,67,36,4,1,11,30,3,72,14,39,50,18,35,95,50,60,15,48,98,26,92,62,18,68,54,47,52,37,64,65,63,43,49,44,74,33,27,80,87,0,33,81
1525,76,m,yes,yes,yes,no,yes,True,True,498,in,16,False,40,61,54,24,51,22,98,80,31,39,80,67,10,52,32,37,62,95,11,44,78,91,55,72,50,92,7,30,8,81,36,84,65,72,46,86,49,71,50,27,22,71,0,11,1,43,93,55,65,67,83,45
1526,91,f,yes,yes,yes,no,yes,True,False,5501,out,58,False,7,85,72,43,88,1,87,62,85,0,28,46,65,56,41,17,29,66,31,78,78,35,12,95,4,29,90,48,25,88,30,35,90,41,44,77,79,56,90,16,8,25,99,51,45,5,22,68,75,48,5,19
1527,88,m,yes,yes,yes,yes,yes,True,False,4,in,65,False,46,18,43,68,14,83,97,66,37,18,64,25,35,33,69,25,63,51,16,85,41,55,56,51,96,94,72,44,60,73,43,5,49,34,73,74,88,12,40,9,52,36,64,73,67,23,76,14,66,17,15,15
1528,6,f,yes,yes,yes,yes,yes,True,False,2512,out,52,False,71,21,52,58,20,61,44,74,7,38,93,82,77,91,11,30,58,61,17,30,22,68,96,17,74,94,56,9,80,83,10,42,50,34,73,36,14,99,95,85,83,76,10,75,65,81,93,42,10,87,89,86
1529,90,m,no,no,no,no,no,True,False,2249,in,21,False,47,83,2,73,48,53,29,46,95,32,34,1,15,34,28,21,1,13,68,73,85,80,43,36,33,50,52,85,3,61,28,1,56,17,69,23,59,90,6,90,98,67,14,32,20,25,11,45,42,48,82,52
1530,90,f,no,yes,yes,yes,yes,False,False,1919,out,63,False,84,17,32,3,90,14,82,41,73,26,70,80,86,35,44,7,54,3,64,43,80,56,30,63,41,14,97,29,95,4,42,13,66,69,15,22,68,43,41,53,48,9,57,64,26,46,50,63,88,63,79,39
1531,82,m,yes,yes,yes,yes,yes,True,True,835,out,70,False,37,24,15,39,97,65,30,94,99,14,44,46,48,2,33,57,40,17,37,62,84,87,86,66,86,75,29,36,60,5,18,34,18,68,15,21,99,87,49,74,27,85,30,33,71,19,42,49,38,93,47,11
1532,76,f,yes,yes,yes,yes,yes,True,False,7212,in,45,False,74,1,57,24,62,71,67,63,41,94,89,93,82,1,93,23,80,57,56,64,60,94,39,31,0,75,48,48,36,42,64,5,82,68,50,93,58,75,47,14,98,6,75,54,55,11,97,3,77,78,10,37
1533,68,f,yes,no,yes,yes,yes,True,False,2449,in,51,False,62,39,35,19,54,97,5,94,76,52,59,83,34,41,35,21,36,63,41,71,88,7,61,11,77,31,7,68,98,54,86,29,21,10,29,66,99,33,87,56,50,50,96,36,27,29,58,33,91,70,72,12
1534,13,m,yes,yes,no,yes,yes,True,False,1930,in,42,False,94,1,77,79,29,24,27,59,64,42,13,1,64,26,94,40,20,11,72,40,71,15,68,58,44,34,16,78,91,33,13,76,72,93,63,50,59,84,47,94,54,91,24,70,98,85,71,85,9,67,58,62
1535,84,m,no,no,no,no,no,True,False,175,out,58,False,68,67,68,77,33,52,63,31,48,42,9,38,100,46,70,22,84,72,18,98,7,80,34,66,0,37,40,10,34,35,46,84,89,2,88,90,63,63,23,43,21,19,64,96,6,90,56,41,57,6,68,14
1536,97,f,no,yes,yes,yes,yes,False,False,1395,out,99,False,5,88,24,22,78,86,30,89,69,95,54,42,23,29,47,21,0,82,38,47,37,94,3,39,54,62,33,93,64,12,40,44,37,17,2,63,99,77,90,6,66,98,5,93,87,11,69,24,19,56,54,22
1537,84,f,yes,yes,yes,yes,yes,True,True,29,out,89,False,57,38,87,95,13,23,99,72,28,25,87,51,90,10,52,97,62,17,82,21,97,57,99,39,88,36,4,92,46,16,85,91,77,34,87,87,84,10,72,65,97,61,14,25,57,42,26,15,59,87,81,27
1538,93,f,yes,yes,yes,yes,yes,True,False,4532,in,47,False,34,21,23,60,11,51,66,16,84,58,51,92,73,18,36,84,30,8,97,97,87,40,57,54,8,58,19,15,52,52,86,86,50,4,46,18,99,38,25,51,62,33,35,77,82,16,68,89,42,65,89,38
1539,91,f,yes,yes,yes,no,yes,True,False,918,in,100,False,5,93,43,86,81,45,73,17,57,90,85,27,1,45,1,72,61,36,81,33,89,95,2,3,73,79,0,40,1,47,24,44,89,14,18,74,66,30,88,90,11,91,87,40,21,3,92,12,76,22,64,87
1540,19,m,no,yes,yes,yes,yes,True,False,388,out,92,False,58,94,82,43,92,88,56,91,78,48,76,83,47,37,22,74,98,76,49,15,35,10,48,37,25,2,19,24,90,62,59,23,76,8,62,96,62,11,31,2,18,29,36,31,36,39,47,70,36,48,33,78
1541,88,f,yes,yes,no,no,no,True,False,2819,out,89,False,39,29,79,51,18,8,95,47,97,97,79,78,87,30,50,15,61,15,57,85,37,48,90,78,98,10,3,15,79,99,20,22,23,67,100,41,61,44,68,11,26,51,54,28,75,25,18,39,9,7,95,61
1542,100,f,yes,no,yes,yes,yes,False,False,1038,out,82,False,1,23,4,14,45,84,79,83,20,32,13,63,20,55,49,55,32,59,52,13,62,99,75,47,6,78,82,15,40,21,29,65,4,18,1,48,4,27,62,44,75,82,70,79,97,93,78,53,43,93,8,81
1543,98,m,no,yes,yes,yes,yes,True,True,1141,out,100,False,38,23,92,61,39,5,29,6,21,41,43,74,27,67,47,3,83,95,66,11,49,64,12,53,2,17,71,1,84,23,31,85,19,19,56,75,18,73,71,5,49,95,33,63,92,49,94,17,3,66,21,22
1544,67,m,yes,yes,yes,no,yes,True,False,7609,in,35,False,54,43,75,18,90,37,84,80,66,48,65,39,5,40,27,17,19,35,31,98,87,4,15,16,21,33,11,41,32,78,49,42,42,3,52,50,42,22,58,63,18,70,32,74,6,11,60,76,63,6,28,18
1545,86,f,yes,no,yes,yes,yes,True,False,2249,in,78,False,39,88,87,96,77,96,86,27,37,97,76,37,89,76,19,72,52,8,96,13,79,53,95,77,89,33,97,18,39,60,51,76,28,63,63,16,17,55,53,58,6,98,7,29,69,60,7,95,100,52,95,76
1546,1,f,yes,yes,yes,yes,yes,True,False,1712,in,33,False,22,8,72,57,83,99,55,60,31,57,84,63,89,33,47,1,57,23,3,40,58,80,94,66,3,97,10,31,89,56,88,33,52,25,58,27,47,5,30,73,52,41,0,54,35,91,98,44,60,39,7,12
1547,65,f,no,no,no,yes,yes,True,False,1808,out,53,False,67,29,54,64,43,64,32,59,49,98,35,10,46,32,79,1,29,88,74,59,0,65,59,51,71,3,21,60,42,40,73,13,49,37,46,58,83,63,59,68,38,54,22,75,66,36,31,44,71,76,6,22
1548,65,f,yes,yes,yes,yes,no,False,False,2099,in,48,False,81,53,10,35,94,72,20,74,34,97,49,48,57,99,81,9,18,78,30,60,85,84,45,9,47,52,28,88,56,31,17,80,100,45,41,12,41,17,34,90,21,4,38,60,37,14,52,15,60,25,56,28
1549,95,f,yes,yes,yes,yes,no,True,True,234,in,35,False,55,22,79,47,55,78,3,61,13,87,14,2,17,6,9,89,94,10,34,45,74,37,45,71,36,74,69,38,69,39,84,29,20,13,72,41,7,67,34,41,90,22,27,52,52,1,58,61,61,81,38,93
1550,77,m,yes,yes,yes,yes,yes,True,False,4087,out,99,False,18,16,24,24,64,27,86,46,62,42,16,86,12,61,43,18,68,55,53,60,80,88,48,14,90,59,50,32,61,38,71,75,65,20,59,55,86,55,42,23,7,69,93,95,99,23,91,96,26,41,76,34
1551,76,m,yes,yes,yes,yes,yes,True,False,1416,out,35,False,36,24,4,6,99,88,15,35,80,47,57,27,83,28,9,0,37,92,3,99,77,5,31,62,97,83,89,28,27,38,91,13,80,16,51,61,61,81,87,46,89,92,29,35,58,35,32,55,22,100,67,79
1552,24,m,yes,yes,yes,yes,yes,True,False,2890,in,12,False,75,39,42,30,22,25,29,98,96,44,63,79,2,67,83,29,30,51,18,42,4,0,75,85,55,68,5,44,52,62,26,45,18,66,15,86,22,10,6,14,44,84,8,68,5,33,45,75,10,37,7,89
1553,76,m,yes,yes,no,no,yes,True,False,2347,in,22,False,17,82,8,51,33,25,56,50,8,6,16,86,96,0,62,51,81,89,89,17,6,83,23,100,96,24,2,84,43,27,60,67,67,16,49,29,39,76,31,50,54,39,5,44,92,4,25,49,35,28,23,61
1554,78,m,yes,yes,yes,yes,no,False,False,327,in,36,False,10,71,80,74,51,45,33,0,99,65,80,13,90,37,33,76,31,94,45,63,68,88,63,83,94,52,45,10,29,38,83,77,52,19,51,57,52,78,82,86,8,42,31,64,99,77,1,52,88,92,71,26
1555,60,f,no,yes,yes,yes,yes,True,True,2848,in,31,False,11,28,72,14,48,71,79,83,11,42,93,98,30,45,47,25,23,63,22,4,17,51,13,95,30,77,70,48,78,22,98,86,72,34,50,46,7,81,74,20,4,70,98,80,87,54,31,17,25,17,13,15
1556,85,m,yes,yes,yes,yes,yes,True,False,4662,in,37,False,55,94,89,60,10,32,52,87,48,96,24,74,39,37,7,19,89,88,16,70,86,79,97,95,13,84,60,14,34,42,91,2,92,50,80,79,60,47,47,98,69,55,89,76,99,93,77,1,67,57,32,84
1557,90,f,yes,yes,yes,yes,yes,True,False,1257,in,89,False,27,56,68,43,49,64,76,76,67,50,98,87,12,91,86,70,2,27,39,50,5,84,37,4,62,94,63,30,71,20,8,92,90,6,32,37,58,78,75,89,77,63,32,14,71,93,88,49,66,100,46,46
1558,51,f,yes,yes,yes,yes,yes,True,False,221,out,64,False,3,62,4,18,22,67,11,56,76,14,90,47,64,53,87,98,39,47,46,54,18,50,52,49,59,51,30,26,66,46,12,43,47,69,48,9,84,91,83,48,79,0,55,44,5,56,69,8,92,83,44,83
1559,91,f,yes,yes,no,yes,no,True,False,400,in,47,False,56,86,65,11,63,98,69,84,33,75,72,67,96,21,18,92,82,57,48,96,25,72,65,68,61,57,33,79,57,81,7,76,64,26,10,79,18,59,38,97,75,35,6,49,83,86,47,46,53,26,52,66
1560,72,f,yes,yes,yes,yes,yes,False,False,209,out,69,False,44,64,23,89,100,1,15,23,65,65,9,48,16,79,54,95,26,36,7,84,88,60,89,33,95,62,33,35,41,32,46,0,71,79,32,10,11,9,46,86,59,56,82,70,19,63,51,24,75,82,10,59
1561,79,f,yes,yes,yes,yes,yes,True,True,1010,out,60,False,1,69,64,29,73,9,98,100,6,87,27,91,18,0,2,23,13,68,56,47,50,83,53,83,2,28,59,32,49,75,28,2,9,94,23,83,10,87,84,14,49,74,78,55,14,46,37,96,100,30,27,62
1562,85,f,yes,yes,yes,yes,yes,True,False,7967,out,93,False,27,46,5,12,72,94,34,33,35,45,50,44,84,74,88,0,31,62,51,20,28,79,24,59,18,78,61,28,53,29,60,30,8,78,67,9,75,84,31,45,44,46,68,54,0,12,64,78,93,59,44,36
1563,79,m,yes,yes,yes,yes,yes,True,False,1006,out,18,False,91,40,16,68,82,26,45,89,53,45,80,36,36,72,40,76,30,88,73,20,50,79,97,48,43,60,58,57,37,61,49,68,78,55,80,6,96,61,49,73,34,95,88,5,65,86,18,6,31,84,89,2
1564,18,f,no,yes,yes,yes,yes,True,False,893,out,65,False,61,10,16,35,61,53,32,32,89,100,15,84,63,48,89,59,9,7,47,25,31,99,30,87,12,5,45,8,34,3,58,22,83,4,11,28,15,33,60,53,45,19,64,10,72,18,59,33,0,45,95,34
1565,65,f,no,no,no,no,no,True,False,2460,out,78,False,29,21,90,69,76,85,24,90,3,33,59,20,13,90,68,48,88,90,40,99,97,63,31,17,2,45,96,14,50,37,13,32,71,0,55,77,74,41,89,64,34,74,69,39,60,12,79,84,100,29,22,36
1566,85,m,yes,yes,yes,yes,yes,False,False,769,out,100,False,34,66,21,85,17,59,56,63,44,15,89,48,39,40,96,39,35,69,22,30,74,69,84,34,44,33,77,86,8,10,81,59,49,71,46,73,20,85,63,84,44,27,91,44,62,33,3,77,73,27,84,13
1567,77,m,yes,yes,yes,yes,yes,True,True,2603,in,4,False,75,83,6,52,71,36,5,53,33,44,54,38,86,8,61,97,100,71,75,70,53,73,34,9,82,65,16,64,60,48,68,99,36,32,82,47,42,21,53,46,73,75,74,45,91,67,64,99,46,28,14,86
1568,84,m,yes,no,yes,yes,yes,True,False,3537,out,98,False,24,48,52,38,88,9,15,34,17,93,99,20,94,74,82,37,73,82,28,56,88,53,72,63,32,16,76,73,22,39,42,52,33,92,10,28,77,70,77,64,81,36,33,69,89,30,2,2,57,83,91,88
1569,77,f,no,yes,yes,yes,yes,True,False,1705,out,7,False,58,90,69,41,59,95,46,79,100,98,3,76,87,35,72,23,94,64,100,90,48,0,51,21,36,65,81,81,17,70,6,39,40,34,63,23,7,73,69,34,76,71,92,93,36,23,25,29,73,83,40,71
1570,46,f,yes,yes,yes,no,yes,True,False,2813,in,1,False,38,72,95,76,43,7,71,88,62,85,69,50,100,84,22,94,6,39,17,96,49,78,89,35,52,35,46,31,72,20,13,41,61,40,99,49,76,67,27,59,75,3,91,75,21,35,57,6,70,52,60,36
1571,74,f,no,no,no,yes,no,True,False,59,out,77,False,51,61,16,3,20,46,32,16,84,75,26,34,64,80,74,62,58,52,80,58,77,1,85,49,12,8,80,73,26,74,52,84,87,56,31,76,46,48,96,12,72,4,74,44,52,1,72,33,99,77,52,30
1572,61,f,yes,yes,no,yes,yes,False,False,1003,in,28,False,70,10,7,5,85,76,75,89,13,61,76,50,41,2,59,82,58,66,41,53,28,23,72,45,11,59,86,10,55,14,2,11,100,74,36,78,8,49,95,63,9,64,31,53,68,18,10,54,24,14,15,93
1573,73,f,yes,yes,yes,yes,yes,True,True,1811,out,75,False,95,93,42,60,14,12,51,62,1,75,58,71,30,3,51,42,47,45,89,99,52,15,7,84,75,9,85,82,48,77,62,0,100,54,85,21,93,96,31,37,83,4,65,77,44,98,68,22,92,56,80,52
1574,81,f,yes,yes,yes,yes,yes,True,False,6174,in,20,False,29,52,14,72,13,25,32,50,18,35,83,36,2,18,49,12,85,16,41,4,41,63,79,98,14,58,61,52,80,94,8,62,88,52,18,99,27,12,15,80,5,57,95,5,62,15,14,18,9,96,73,12
1575,74,m,yes,yes,yes,yes,yes,True,False,1413,in,63,False,97,39,62,47,70,36,81,28,69,49,45,88,57,30,55,16,26,12,72,28,47,72,9,9,61,46,47,56,79,17,36,78,34,29,57,60,9,47,72,5,65,53,13,38,36,20,43,52,98,84,70,7
1576,16,f,no,yes,yes,yes,yes,True,False,149,out,78,False,11,39,20,7,89,93,20,59,97,33,92,33,1,38,49,38,19,94,100,28,67,78,27,80,32,3,14,44,100,100,69,75,63,89,95,51,15,41,32,51,51,66,44,6,58,88,38,71,18,27,29,44
1577,85,m,no,no,yes,no,yes,True,False,2531,in,1,False,86,58,12,26,34,47,19,2,72,71,24,34,18,80,49,87,60,8,99,89,34,76,62,10,15,0,37,60,98,46,20,18,85,61,30,35,91,6,33,93,37,19,8,36,63,74,58,73,6,18,22,2
1578,76,f,yes,no,yes,yes,yes,False,False,450,out,60,False,96,74,87,12,93,33,21,38,27,38,78,5,75,35,66,24,48,95,17,38,97,81,77,93,11,31,75,69,62,54,15,50,46,99,29,33,80,13,78,67,6,42,6,18,91,20,5,41,4,52,84,76
1579,76,m,yes,yes,yes,yes,yes,True,True,8,in,28,False,7,37,66,57,87,23,15,61,12,74,0,85,23,19,88,81,68,94,34,42,67,81,41,74,11,94,13,15,37,13,9,32,65,52,7,44,13,14,89,49,86,1,32,17,10,48,96,82,63,44,87,26
1580,69,f,yes,yes,yes,yes,no,True,False,7807,out,62,False,14,82,98,55,7,62,56,97,55,65,95,85,36,42,22,76,58,23,47,86,73,5,71,71,3,98,73,12,66,70,89,34,24,58,37,77,99,5,27,60,32,33,33,15,57,10,47,11,100,26,89,63
1581,90,f,yes,yes,yes,yes,yes,True,False,1316,out,24,False,49,86,15,85,84,76,74,30,12,16,9,75,63,19,31,91,10,34,20,85,5,26,76,62,1,7,24,90,87,84,46,70,36,89,38,75,47,92,39,12,80,98,8,44,28,36,42,31,47,7,68,26
1582,6,m,yes,yes,yes,yes,yes,True,False,641,in,49,False,99,7,72,70,33,18,32,92,52,8,66,69,48,31,50,98,57,53,12,21,71,75,50,16,65,11,100,9,5,90,24,58,25,20,17,47,94,16,26,14,75,13,37,60,26,76,75,80,14,47,99,63
1583,82,m,no,no,no,no,no,True,False,2806,in,37,False,13,72,61,74,72,99,10,28,34,76,36,77,75,25,57,5,68,65,15,58,5,70,85,60,0,26,95,38,47,95,37,99,47,96,14,43,94,39,64,91,50,66,92,92,59,89,26,49,1,0,47,25
1584,70,m,yes,yes,yes,no,yes,False,False,1519,in,34,False,78,100,17,28,19,70,13,40,23,98,1,5,4,0,96,40,60,20,91,13,46,22,37,86,41,81,94,27,41,11,95,13,4,95,58,98,1,16,11,15,70,46,28,50,57,58,82,9,24,43,100,100
1585,91,m,no,yes,yes,yes,yes,True,True,3,out,96,False,7,17,48,84,100,48,94,33,16,67,80,35,65,70,43,58,39,91,9,3,69,78,20,79,8,17,19,19,69,44,88,75,22,56,78,52,85,4,85,18,16,41,84,26,65,33,75,95,68,13,45,60
1586,95,m,yes,yes,yes,yes,yes,True,False,7309,out,78,False,45,90,77,5,5,29,77,85,61,85,81,14,100,66,87,18,44,92,15,22,25,58,52,23,63,18,40,11,62,48,20,83,39,45,5,93,58,39,8,0,19,25,34,8,85,98,77,58,67,55,40,2
1587,68,f,yes,yes,yes,yes,no,True,False,2417,out,22,False,73,59,12,68,53,98,0,4,70,26,29,24,36,35,28,44,42,12,28,73,21,84,22,79,12,34,83,3,86,36,46,47,7,46,84,84,46,23,26,69,42,41,60,40,63,54,18,10,54,0,48,0
1588,9,f,yes,yes,yes,no,yes,True,False,343,in,10,False,61,40,71,12,21,2,78,23,10,30,42,47,68,20,76,58,75,62,59,60,94,5,60,17,1,39,5,100,11,0,94,36,86,90,66,18,55,94,19,73,78,30,82,12,88,14,59,81,9,37,83,37
1589,91,m,no,no,no,yes,no,True,False,948,out,58,False,1,18,40,29,48,67,37,98,52,100,72,82,22,44,43,66,15,20,15,60,9,88,28,52,23,38,79,73,65,78,15,28,19,32,83,16,15,84,57,31,8,1,90,17,5,80,39,45,99,79,17,84
1590,77,m,yes,yes,yes,yes,yes,False,False,2894,out,85,False,16,14,72,89,53,23,45,65,78,73,69,5,13,99,73,75,74,12,0,55,15,65,19,68,0,73,72,67,62,34,9,86,48,5,4,2,98,9,82,97,98,52,38,33,44,97,42,49,45,53,75,52
1591,68,m,yes,yes,yes,yes,yes,True,True,2312,out,98,False,75,85,25,90,65,35,18,4,95,78,66,93,13,40,56,31,4,59,37,20,39,9,21,52,48,62,65,40,10,36,29,67,13,22,68,11,27,39,48,23,96,92,7,29,62,22,60,30,9,31,19,86
1592,80,f,yes,yes,yes,yes,yes,True,False,4110,in,38,False,42,95,91,87,64,85,53,51,90,69,45,45,59,31,95,71,18,63,29,48,93,96,39,50,34,59,32,28,28,18,49,55,13,90,0,85,17,99,8,9,14,80,5,23,64,66,20,62,71,80,8,14
1593,90,m,yes,yes,no,yes,yes,True,False,1363,in,66,False,66,13,26,94,11,14,29,71,48,16,10,43,86,45,26,83,54,73,94,80,7,57,1,10,12,46,9,45,19,34,35,15,17,40,24,52,48,25,75,16,32,49,60,51,22,91,41,11,82,31,28,49
1594,41,f,yes,yes,yes,yes,no,True,False,2679,in,14,False,45,52,45,16,69,95,19,21,34,99,66,25,75,78,33,26,8,71,78,89,87,38,48,28,24,9,11,49,63,14,24,70,38,79,8,39,81,36,77,42,86,72,30,61,70,34,98,41,42,4,54,59
1595,92,m,yes,no,yes,no,yes,True,False,155,in,30,False,0,96,25,90,0,52,14,76,96,24,30,25,95,90,36,13,85,78,36,27,18,22,28,5,58,30,86,73,39,15,27,10,82,52,45,92,28,70,52,64,37,33,76,65,96,83,0,2,100,51,28,96
1596,78,m,no,yes,yes,yes,yes,False,False,2977,out,61,False,40,34,75,65,30,91,8,81,14,2,36,33,91,33,100,54,9,72,41,3,94,19,92,8,91,50,62,53,43,18,37,70,85,37,88,25,84,85,63,46,44,80,15,59,41,7,47,25,58,48,77,52
1597,86,f,yes,yes,yes,yes,yes,True,True,797,out,65,False,63,52,75,26,2,28,95,78,59,38,94,91,29,64,26,93,16,4,36,89,52,41,83,35,94,15,20,73,15,88,78,82,91,15,54,64,12,10,93,82,85,81,16,42,92,18,0,41,54,4,59,95
1598,87,m,yes,yes,yes,no,yes,True,False,3960,in,13,False,23,0,82,49,60,32,49,46,4,43,99,23,62,50,49,65,4,28,44,84,81,39,65,97,85,60,31,5,56,20,51,10,38,93,42,46,31,31,79,69,45,15,14,15,18,74,93,25,82,91,95,94
1599,99,f,yes,yes,yes,yes,yes,True,False,2060,out,23,False,86,61,85,19,97,47,24,71,72,99,75,86,33,65,14,99,76,38,18,88,26,77,88,66,74,97,55,23,79,38,51,16,46,80,42,41,83,27,69,29,17,95,40,40,18,17,51,10,83,90,31,33
1600,15,f,yes,yes,yes,no,yes,True,False,2651,out,84,False,9,47,52,72,45,71,96,22,98,6,80,41,17,99,89,66,18,41,99,70,83,1,0,83,12,83,55,76,85,74,95,94,69,41,95,1,35,45,8,35,2,0,0,41,56,19,9,9,26,35,34,10
1601,97,f,no,no,no,no,no,True,False,1042,out,89,False,99,100,12,93,33,85,37,31,49,43,58,68,44,41,1,81,21,23,28,36,34,17,94,39,8,98,45,23,5,59,55,2,13,89,42,88,70,2,36,73,43,38,70,14,18,71,41,58,28,60,4,25
1602,65,m,yes,yes,yes,yes,yes,False,False,2103,in,9,False,27,30,51,93,81,84,39,93,52,79,9,45,88,53,38,46,99,33,75,88,47,18,16,84,91,40,32,79,78,90,24,73,3,64,0,40,76,9,32,84,68,65,96,12,49,91,72,90,19,72,59,34
1603,84,m,yes,yes,yes,yes,yes,True,True,1266,out,53,False,53,79,92,89,68,70,60,5,45,49,11,31,74,9,85,98,41,46,31,16,48,57,61,96,13,80,94,78,68,62,80,52,82,18,18,99,51,39,77,1,93,87,17,47,6,25,14,85,100,2,18,4
1604,99,m,yes,yes,yes,no,yes,True,False,6237,out,84,False,18,93,23,41,51,54,21,52,42,44,13,50,64,59,91,4,46,2,16,91,47,11,54,22,0,31,55,26,19,52,68,35,18,45,93,8,73,22,13,98,25,6,55,45,1,27,97,89,89,7,83,48
1605,66,f,yes,yes,no,yes,yes,True,False,1051,out,39,False,2,59,88,74,13,40,0,42,89,83,80,15,93,91,68,91,22,87,70,78,96,92,35,64,48,29,2,5,99,96,95,13,62,56,19,67,12,63,16,36,19,2,48,36,42,88,11,35,20,68,76,2
1606,30,f,yes,yes,yes,yes,yes,True,False,922,in,27,False,75,97,25,46,60,16,21,10,46,70,100,77,80,29,89,28,78,40,73,56,78,99,100,37,72,84,86,93,49,93,48,68,25,49,56,12,84,95,59,12,27,64,89,26,72,30,38,30,13,11,33,84
1607,80,f,no,no,no,no,no,True,False,1568,out,94,False,79,29,82,46,25,97,25,69,28,82,43,35,64,45,53,52,57,17,33,20,17,40,100,41,49,56,14,66,20,11,35,20,22,88,67,33,5,49,67,29,88,16,2,55,1,93,57,39,9,70,98,96
1608,73,m,yes,yes,yes,yes,no,False,False,1550,in,40,False,15,96,25,41,68,83,17,99,65,96,20,78,20,80,79,97,98,33,42,31,31,65,84,4,2,54,81,50,93,77,54,40,27,19,1,96,28,95,30,20,97,10,40,21,63,73,67,79,4,49,56,65
1609,62,f,yes,yes,yes,yes,yes,True,True,2640,in,3,False,2,13,49,21,84,33,6,26,19,88,35,46,18,78,88,6,84,14,32,19,7,56,77,84,0,67,79,7,99,52,13,82,44,96,46,69,76,36,95,85,53,79,73,8,16,4,71,2,81,78,91,98
1610,80,m,yes,yes,no,yes,yes,True,False,8593,out,74,False,56,97,42,29,11,54,87,9,64,86,47,88,79,93,40,90,40,23,43,5,52,65,99,41,92,35,89,1,72,61,4,14,48,63,93,94,46,47,78,92,78,80,44,75,50,59,20,49,87,64,86,99
1611,87,m,yes,yes,no,yes,yes,True,False,1401,out,40,False,17,43,1,37,58,26,57,65,80,34,7,28,55,57,80,15,72,5,21,99,37,66,59,15,87,36,27,76,76,54,64,71,34,54,64,16,40,89,84,88,7,83,9,61,29,38,5,57,45,36,33,10
1612,28,f,yes,yes,yes,no,yes,True,False,2005,in,48,False,12,92,13,24,72,18,47,82,2,88,64,89,23,15,6,29,35,34,36,88,68,68,41,15,55,11,97,84,1,27,93,69,26,57,23,19,50,88,86,75,72,65,29,43,59,96,13,42,66,29,27,68
1613,93,m,no,no,no,no,no,True,False,499,in,40,False,22,20,25,44,74,76,21,26,93,83,74,30,84,18,45,40,51,55,15,95,73,86,41,17,39,58,26,26,25,83,56,4,32,40,18,97,49,13,59,70,63,60,60,10,5,46,77,46,6,63,51,56
1614,74,f,no,yes,yes,yes,yes,False,False,984,out,94,False,61,34,70,73,55,77,15,9,11,77,86,37,1,10,58,23,88,59,53,85,68,39,73,0,81,99,70,43,0,48,21,93,30,5,98,6,10,94,82,41,75,20,63,24,46,36,51,99,32,48,20,16
1615,93,f,yes,yes,yes,yes,yes,True,True,2464,out,87,False,78,63,79,65,6,92,50,10,8,26,92,6,31,23,47,45,64,80,18,35,92,42,81,69,65,64,5,55,90,59,41,52,78,61,61,25,67,65,49,39,36,66,31,50,30,42,28,42,65,20,89,89
1616,85,m,yes,yes,yes,yes,yes,True,False,3840,out,96,False,13,46,42,13,83,100,16,10,81,12,61,86,95,30,10,49,14,55,94,34,59,83,33,7,4,80,11,90,5,40,73,7,73,79,62,70,90,10,67,29,54,32,0,10,24,99,19,68,56,30,39,55
1617,66,f,no,yes,yes,yes,yes,True,False,1720,out,37,False,25,3,50,75,3,99,73,11,29,69,4,63,93,91,73,81,36,28,0,45,26,58,10,4,53,27,50,40,92,15,81,39,29,59,42,74,12,36,10,1,15,37,43,56,30,12,95,82,21,90,58,37
1618,60,m,yes,yes,yes,yes,yes,True,False,248,in,8,False,56,34,69,79,83,7,0,28,36,6,50,94,2,21,7,13,13,61,76,5,98,4,13,41,55,93,88,63,2,36,85,7,16,72,36,90,91,41,77,35,90,24,43,54,68,74,99,24,65,67,68,48
1619,70,m,no,no,no,no,no,True,False,314,out,72,False,1,67,51,88,23,56,52,46,46,49,99,44,44,57,77,76,76,50,6,46,61,68,46,36,42,35,52,57,70,22,66,62,47,42,61,25,18,100,97,97,59,92,56,53,59,40,12,59,34,36,65,71
1620,83,m,yes,yes,yes,no,yes,False,False,947,in,41,False,44,92,96,19,79,28,54,93,56,43,68,51,66,31,42,4,42,80,62,92,6,26,6,50,13,50,18,84,64,79,30,58,86,33,13,34,30,4,21,73,84,25,44,15,25,47,20,50,98,42,52,40
